Stop Start,Stop End,Lat Start,Long Start,Lat End,Long End
Nó do Estádio Nacional 3,Nó de Alcabideche,38.70939121,-9.263853108,38.72736771,-9.420983178
Nó do Estádio Nacional 3,Nó de Alvide,38.70939121,-9.263853108,38.72736771,-9.420983178
Nó do Estádio Nacional 3,Nó de Cascais,38.70939121,-9.263853108,38.72179904,-9.442793126
Nó do Estádio Nacional 3,Nó do Estádio Nacional 3,38.70939121,-9.263853108,38.70939121,-9.263853108
Nó do Estádio Nacional 3,Nó do Estádio Nacional (A5/A9),38.70939121,-9.263853108,38.71747539,-9.269467602
Nó do Estádio Nacional 3,Nó de Queluz,38.70939121,-9.263853108,38.74240685,-9.275880729
Nó do Estádio Nacional 3,Nó A9/A16,38.70939121,-9.263853108,38.76849891,-9.268702771
Nó do Estádio Nacional 3,Nó Radial da Pontinha,38.70939121,-9.263853108,38.7845551,-9.242929469
Nó do Estádio Nacional 3,Nó Radial de Odivelas,38.70939121,-9.263853108,38.82468012,-9.192526726
Nó do Estádio Nacional 3,Nó A9/A8,38.70939121,-9.263853108,38.85316867,-9.171412221
Nó do Estádio Nacional 3,Nó de Bucelas (Zambujal),38.70939121,-9.263853108,38.86746531,-9.143068282
Nó do Estádio Nacional 3,Nó A9/A10,38.70939121,-9.263853108,38.90771835,-9.077247376
Nó do Estádio Nacional 3,Nó de Alverca,38.70939121,-9.263853108,38.89293583,-9.048121375
Nó do Estádio Nacional (A5/A9),Nó Viaduto Duarte Pacheco,38.71747539,-9.269467602,38.72361405,-9.177117052
Nó do Estádio Nacional (A5/A9),Nó Cruz das Oliveiras,38.71747539,-9.269467602,38.70798737,-9.339136704
Nó do Estádio Nacional (A5/A9),Nó de Monsanto,38.71747539,-9.269467602,38.71960798,-9.209900182
Nó do Estádio Nacional (A5/A9),Nó de Miraflores (A5/IC17),38.71747539,-9.269467602,38.7168212,-9.220638205
Nó do Estádio Nacional (A5/A9),Nó de Linda-a-Velha,38.71747539,-9.269467602,38.72091034,-9.242324413
Nó do Estádio Nacional (A5/A9),Nó Estádio Nacional,38.71747539,-9.269467602,38.71368991,-9.261576695
Nó do Estádio Nacional (A5/A9),Nó de Oeiras,38.71747539,-9.269467602,38.71245993,-9.306240464
Nó do Estádio Nacional (A5/A9),Nó de Carcavelos,38.71747539,-9.269467602,38.70798737,-9.339136704
Nó do Estádio Nacional (A5/A9),Nó do Estoril,38.71747539,-9.269467602,38.71805517,-9.39196317
Nó do Estádio Nacional (A5/A9),Nó de Alcabideche,38.71747539,-9.269467602,38.72736771,-9.420983178
Nó do Estádio Nacional (A5/A9),Nó de Alvide,38.71747539,-9.269467602,38.72736771,-9.420983178
Nó do Estádio Nacional (A5/A9),Nó de Cascais,38.71747539,-9.269467602,38.72179904,-9.442793126
Nó do Estádio Nacional (A5/A9),Nó do Estádio Nacional 3,38.71747539,-9.269467602,38.70939121,-9.263853108
Nó do Estádio Nacional (A5/A9),Nó do Estádio Nacional (A5/A9),38.71747539,-9.269467602,38.71747539,-9.269467602
Nó do Estádio Nacional (A5/A9),Nó de Queluz,38.71747539,-9.269467602,38.74240685,-9.275880729
Nó do Estádio Nacional (A5/A9),Nó A9/A16,38.71747539,-9.269467602,38.76849891,-9.268702771
Nó do Estádio Nacional (A5/A9),Nó Radial da Pontinha,38.71747539,-9.269467602,38.7845551,-9.242929469
Nó do Estádio Nacional (A5/A9),Nó Radial de Odivelas,38.71747539,-9.269467602,38.82468012,-9.192526726
Nó do Estádio Nacional (A5/A9),Nó A9/A8,38.71747539,-9.269467602,38.85316867,-9.171412221
Nó do Estádio Nacional (A5/A9),Nó de Bucelas (Zambujal),38.71747539,-9.269467602,38.86746531,-9.143068282
Nó do Estádio Nacional (A5/A9),Nó A9/A10,38.71747539,-9.269467602,38.90771835,-9.077247376
Nó do Estádio Nacional (A5/A9),Nó de Alverca,38.71747539,-9.269467602,38.89293583,-9.048121375
Nó de Queluz,Nó Viaduto Duarte Pacheco,38.74240685,-9.275880729,38.72361405,-9.177117052
Nó de Queluz,Nó Cruz das Oliveiras,38.74240685,-9.275880729,38.70798737,-9.339136704
Nó de Queluz,Nó de Monsanto,38.74240685,-9.275880729,38.71960798,-9.209900182
Nó de Queluz,Nó de Miraflores (A5/IC17),38.74240685,-9.275880729,38.7168212,-9.220638205
Nó de Queluz,Nó de Linda-a-Velha,38.74240685,-9.275880729,38.72091034,-9.242324413
Nó de Queluz,Nó Estádio Nacional,38.74240685,-9.275880729,38.71368991,-9.261576695
Nó de Queluz,Nó de Oeiras,38.74240685,-9.275880729,38.71245993,-9.306240464
Nó de Queluz,Nó de Carcavelos,38.74240685,-9.275880729,38.70798737,-9.339136704
Nó de Queluz,Nó do Estoril,38.74240685,-9.275880729,38.71805517,-9.39196317
Nó de Queluz,Nó de Alcabideche,38.74240685,-9.275880729,38.72736771,-9.420983178
Nó de Queluz,Nó de Alvide,38.74240685,-9.275880729,38.72736771,-9.420983178
Nó de Queluz,Nó de Cascais,38.74240685,-9.275880729,38.72179904,-9.442793126
Nó de Queluz,Nó do Estádio Nacional 3,38.74240685,-9.275880729,38.70939121,-9.263853108
Nó de Queluz,Nó do Estádio Nacional (A5/A9),38.74240685,-9.275880729,38.71747539,-9.269467602
Nó de Queluz,Nó de Queluz,38.74240685,-9.275880729,38.74240685,-9.275880729
Nó de Queluz,Nó A9/A16,38.74240685,-9.275880729,38.76849891,-9.268702771
Nó de Queluz,Nó Radial da Pontinha,38.74240685,-9.275880729,38.7845551,-9.242929469
Nó de Queluz,Nó Radial de Odivelas,38.74240685,-9.275880729,38.82468012,-9.192526726
Nó de Queluz,Nó A9/A8,38.74240685,-9.275880729,38.85316867,-9.171412221
Nó de Queluz,Nó de Bucelas (Zambujal),38.74240685,-9.275880729,38.86746531,-9.143068282
Nó de Queluz,Nó A9/A10,38.74240685,-9.275880729,38.90771835,-9.077247376
Nó de Queluz,Nó de Alverca,38.74240685,-9.275880729,38.89293583,-9.048121375
Nó A9/A16,Nó Viaduto Duarte Pacheco,38.76849891,-9.268702771,38.72361405,-9.177117052
Nó A9/A16,Nó Cruz das Oliveiras,38.76849891,-9.268702771,38.70798737,-9.339136704
Nó A9/A16,Nó de Monsanto,38.76849891,-9.268702771,38.71960798,-9.209900182
Nó A9/A16,Nó de Miraflores (A5/IC17),38.76849891,-9.268702771,38.7168212,-9.220638205
Nó A9/A16,Nó de Linda-a-Velha,38.76849891,-9.268702771,38.72091034,-9.242324413
Nó A9/A16,Nó Estádio Nacional,38.76849891,-9.268702771,38.71368991,-9.261576695
Nó A9/A16,Nó de Oeiras,38.76849891,-9.268702771,38.71245993,-9.306240464
Nó A9/A16,Nó de Carcavelos,38.76849891,-9.268702771,38.70798737,-9.339136704
Nó A9/A16,Nó do Estoril,38.76849891,-9.268702771,38.71805517,-9.39196317
Nó A9/A16,Nó de Alcabideche,38.76849891,-9.268702771,38.72736771,-9.420983178
Nó A9/A16,Nó de Alvide,38.76849891,-9.268702771,38.72736771,-9.420983178
Nó A9/A16,Nó de Cascais,38.76849891,-9.268702771,38.72179904,-9.442793126
Nó A9/A16,Nó do Estádio Nacional 3,38.76849891,-9.268702771,38.70939121,-9.263853108
Nó A9/A16,Nó do Estádio Nacional (A5/A9),38.76849891,-9.268702771,38.71747539,-9.269467602
Nó A9/A16,Nó de Queluz,38.76849891,-9.268702771,38.74240685,-9.275880729
Nó A9/A16,Nó A9/A16,38.76849891,-9.268702771,38.76849891,-9.268702771
Nó A9/A16,Nó Radial da Pontinha,38.76849891,-9.268702771,38.7845551,-9.242929469
Nó A9/A16,Nó Radial de Odivelas,38.76849891,-9.268702771,38.82468012,-9.192526726
Nó A9/A16,Nó A9/A8,38.76849891,-9.268702771,38.85316867,-9.171412221
Nó A9/A16,Nó de Bucelas (Zambujal),38.76849891,-9.268702771,38.86746531,-9.143068282
Nó A9/A16,Nó A9/A10,38.76849891,-9.268702771,38.90771835,-9.077247376
Nó A9/A16,Nó de Alverca,38.76849891,-9.268702771,38.89293583,-9.048121375
Nó Radial da Pontinha,Nó Viaduto Duarte Pacheco,38.7845551,-9.242929469,38.72361405,-9.177117052
Nó Radial da Pontinha,Nó Cruz das Oliveiras,38.7845551,-9.242929469,38.70798737,-9.339136704
Nó Radial da Pontinha,Nó de Monsanto,38.7845551,-9.242929469,38.71960798,-9.209900182
Nó Radial da Pontinha,Nó de Miraflores (A5/IC17),38.7845551,-9.242929469,38.7168212,-9.220638205
Nó Radial da Pontinha,Nó de Linda-a-Velha,38.7845551,-9.242929469,38.72091034,-9.242324413
Nó Radial da Pontinha,Nó Estádio Nacional,38.7845551,-9.242929469,38.71368991,-9.261576695
Nó Radial da Pontinha,Nó de Oeiras,38.7845551,-9.242929469,38.71245993,-9.306240464
Nó Radial da Pontinha,Nó de Carcavelos,38.7845551,-9.242929469,38.70798737,-9.339136704
Nó Radial da Pontinha,Nó do Estoril,38.7845551,-9.242929469,38.71805517,-9.39196317
Nó Radial da Pontinha,Nó de Alcabideche,38.7845551,-9.242929469,38.72736771,-9.420983178
Nó Radial da Pontinha,Nó de Alvide,38.7845551,-9.242929469,38.72736771,-9.420983178
Nó Radial da Pontinha,Nó de Cascais,38.7845551,-9.242929469,38.72179904,-9.442793126
Nó Radial da Pontinha,Nó do Estádio Nacional 3,38.7845551,-9.242929469,38.70939121,-9.263853108
Nó Radial da Pontinha,Nó do Estádio Nacional (A5/A9),38.7845551,-9.242929469,38.71747539,-9.269467602
Nó Radial da Pontinha,Nó de Queluz,38.7845551,-9.242929469,38.74240685,-9.275880729
Nó Radial da Pontinha,Nó A9/A16,38.7845551,-9.242929469,38.76849891,-9.268702771
Nó Radial da Pontinha,Nó Radial da Pontinha,38.7845551,-9.242929469,38.7845551,-9.242929469
Nó Radial da Pontinha,Nó Radial de Odivelas,38.7845551,-9.242929469,38.82468012,-9.192526726
Nó Radial da Pontinha,Nó A9/A8,38.7845551,-9.242929469,38.85316867,-9.171412221
Nó Radial da Pontinha,Nó de Bucelas (Zambujal),38.7845551,-9.242929469,38.86746531,-9.143068282
Nó Radial da Pontinha,Nó A9/A10,38.7845551,-9.242929469,38.90771835,-9.077247376
Nó Radial da Pontinha,Nó de Alverca,38.7845551,-9.242929469,38.89293583,-9.048121375
Nó Radial de Odivelas,Nó Viaduto Duarte Pacheco,38.82468012,-9.192526726,38.72361405,-9.177117052
Nó Radial de Odivelas,Nó Cruz das Oliveiras,38.82468012,-9.192526726,38.70798737,-9.339136704
Nó Radial de Odivelas,Nó de Monsanto,38.82468012,-9.192526726,38.71960798,-9.209900182
Nó Radial de Odivelas,Nó de Miraflores (A5/IC17),38.82468012,-9.192526726,38.7168212,-9.220638205
Nó Radial de Odivelas,Nó de Linda-a-Velha,38.82468012,-9.192526726,38.72091034,-9.242324413
Nó Radial de Odivelas,Nó Estádio Nacional,38.82468012,-9.192526726,38.71368991,-9.261576695
Nó Radial de Odivelas,Nó de Oeiras,38.82468012,-9.192526726,38.71245993,-9.306240464
Nó Radial de Odivelas,Nó de Carcavelos,38.82468012,-9.192526726,38.70798737,-9.339136704
Nó Radial de Odivelas,Nó do Estoril,38.82468012,-9.192526726,38.71805517,-9.39196317
Nó Radial de Odivelas,Nó de Alcabideche,38.82468012,-9.192526726,38.72736771,-9.420983178
Nó Radial de Odivelas,Nó de Alvide,38.82468012,-9.192526726,38.72736771,-9.420983178
Nó Radial de Odivelas,Nó de Cascais,38.82468012,-9.192526726,38.72179904,-9.442793126
Nó Radial de Odivelas,Nó do Estádio Nacional 3,38.82468012,-9.192526726,38.70939121,-9.263853108
Nó Radial de Odivelas,Nó do Estádio Nacional (A5/A9),38.82468012,-9.192526726,38.71747539,-9.269467602
Nó Radial de Odivelas,Nó de Queluz,38.82468012,-9.192526726,38.74240685,-9.275880729
Nó Radial de Odivelas,Nó A9/A16,38.82468012,-9.192526726,38.76849891,-9.268702771
Nó Radial de Odivelas,Nó Radial da Pontinha,38.82468012,-9.192526726,38.7845551,-9.242929469
Nó Radial de Odivelas,Nó Radial de Odivelas,38.82468012,-9.192526726,38.82468012,-9.192526726
Nó Radial de Odivelas,Nó A9/A8,38.82468012,-9.192526726,38.85316867,-9.171412221
Nó Radial de Odivelas,Nó de Bucelas (Zambujal),38.82468012,-9.192526726,38.86746531,-9.143068282
Nó Radial de Odivelas,Nó A9/A10,38.82468012,-9.192526726,38.90771835,-9.077247376
Nó Radial de Odivelas,Nó de Alverca,38.82468012,-9.192526726,38.89293583,-9.048121375
Nó A9/A8,Nó Viaduto Duarte Pacheco,38.85316867,-9.171412221,38.72361405,-9.177117052
Nó A9/A8,Nó Cruz das Oliveiras,38.85316867,-9.171412221,38.70798737,-9.339136704
Nó A9/A8,Nó de Monsanto,38.85316867,-9.171412221,38.71960798,-9.209900182
Nó A9/A8,Nó de Miraflores (A5/IC17),38.85316867,-9.171412221,38.7168212,-9.220638205
Nó A9/A8,Nó de Linda-a-Velha,38.85316867,-9.171412221,38.72091034,-9.242324413
Nó A9/A8,Nó Estádio Nacional,38.85316867,-9.171412221,38.71368991,-9.261576695
Nó A9/A8,Nó de Oeiras,38.85316867,-9.171412221,38.71245993,-9.306240464
Nó A9/A8,Nó de Carcavelos,38.85316867,-9.171412221,38.70798737,-9.339136704
Nó A9/A8,Nó do Estoril,38.85316867,-9.171412221,38.71805517,-9.39196317
Nó A9/A8,Nó de Alcabideche,38.85316867,-9.171412221,38.72736771,-9.420983178
Nó A9/A8,Nó de Alvide,38.85316867,-9.171412221,38.72736771,-9.420983178
Nó A9/A8,Nó de Cascais,38.85316867,-9.171412221,38.72179904,-9.442793126
Nó A9/A8,Nó do Estádio Nacional 3,38.85316867,-9.171412221,38.70939121,-9.263853108
Nó A9/A8,Nó do Estádio Nacional (A5/A9),38.85316867,-9.171412221,38.71747539,-9.269467602
Nó A9/A8,Nó de Queluz,38.85316867,-9.171412221,38.74240685,-9.275880729
Nó A9/A8,Nó A9/A16,38.85316867,-9.171412221,38.76849891,-9.268702771
Nó A9/A8,Nó Radial da Pontinha,38.85316867,-9.171412221,38.7845551,-9.242929469
Nó A9/A8,Nó Radial de Odivelas,38.85316867,-9.171412221,38.82468012,-9.192526726
Nó A9/A8,Nó A9/A8,38.85316867,-9.171412221,38.85316867,-9.171412221
Nó A9/A8,Nó de Bucelas (Zambujal),38.85316867,-9.171412221,38.86746531,-9.143068282
Nó A9/A8,Nó A9/A10,38.85316867,-9.171412221,38.90771835,-9.077247376
Nó A9/A8,Nó de Alverca,38.85316867,-9.171412221,38.89293583,-9.048121375
Nó de Bucelas (Zambujal),Nó Viaduto Duarte Pacheco,38.86746531,-9.143068282,38.72361405,-9.177117052
Nó de Bucelas (Zambujal),Nó Cruz das Oliveiras,38.86746531,-9.143068282,38.70798737,-9.339136704
Nó de Bucelas (Zambujal),Nó de Monsanto,38.86746531,-9.143068282,38.71960798,-9.209900182
Nó de Bucelas (Zambujal),Nó de Miraflores (A5/IC17),38.86746531,-9.143068282,38.7168212,-9.220638205
Nó de Bucelas (Zambujal),Nó de Linda-a-Velha,38.86746531,-9.143068282,38.72091034,-9.242324413
Nó de Bucelas (Zambujal),Nó Estádio Nacional,38.86746531,-9.143068282,38.71368991,-9.261576695
Nó de Bucelas (Zambujal),Nó de Oeiras,38.86746531,-9.143068282,38.71245993,-9.306240464
Nó de Bucelas (Zambujal),Nó de Carcavelos,38.86746531,-9.143068282,38.70798737,-9.339136704
Nó de Bucelas (Zambujal),Nó do Estoril,38.86746531,-9.143068282,38.71805517,-9.39196317
Nó de Bucelas (Zambujal),Nó de Alcabideche,38.86746531,-9.143068282,38.72736771,-9.420983178
Nó de Bucelas (Zambujal),Nó de Alvide,38.86746531,-9.143068282,38.72736771,-9.420983178
Nó de Bucelas (Zambujal),Nó de Cascais,38.86746531,-9.143068282,38.72179904,-9.442793126
Nó de Bucelas (Zambujal),Nó do Estádio Nacional 3,38.86746531,-9.143068282,38.70939121,-9.263853108
Nó de Bucelas (Zambujal),Nó do Estádio Nacional (A5/A9),38.86746531,-9.143068282,38.71747539,-9.269467602
Nó de Bucelas (Zambujal),Nó de Queluz,38.86746531,-9.143068282,38.74240685,-9.275880729
Nó de Bucelas (Zambujal),Nó A9/A16,38.86746531,-9.143068282,38.76849891,-9.268702771
Nó de Bucelas (Zambujal),Nó Radial da Pontinha,38.86746531,-9.143068282,38.7845551,-9.242929469
Nó de Bucelas (Zambujal),Nó Radial de Odivelas,38.86746531,-9.143068282,38.82468012,-9.192526726
Nó de Bucelas (Zambujal),Nó A9/A8,38.86746531,-9.143068282,38.85316867,-9.171412221
Nó de Bucelas (Zambujal),Nó de Bucelas (Zambujal),38.86746531,-9.143068282,38.86746531,-9.143068282
Nó de Bucelas (Zambujal),Nó A9/A10,38.86746531,-9.143068282,38.90771835,-9.077247376
Nó de Bucelas (Zambujal),Nó de Alverca,38.86746531,-9.143068282,38.89293583,-9.048121375
Nó A9/A10,Nó Viaduto Duarte Pacheco,38.90771835,-9.077247376,38.72361405,-9.177117052
Nó A9/A10,Nó Cruz das Oliveiras,38.90771835,-9.077247376,38.70798737,-9.339136704
Nó A9/A10,Nó de Monsanto,38.90771835,-9.077247376,38.71960798,-9.209900182
Nó A9/A10,Nó de Miraflores (A5/IC17),38.90771835,-9.077247376,38.7168212,-9.220638205
Nó A9/A10,Nó de Linda-a-Velha,38.90771835,-9.077247376,38.72091034,-9.242324413
Nó A9/A10,Nó Estádio Nacional,38.90771835,-9.077247376,38.71368991,-9.261576695
Nó A9/A10,Nó de Oeiras,38.90771835,-9.077247376,38.71245993,-9.306240464
Nó A9/A10,Nó de Carcavelos,38.90771835,-9.077247376,38.70798737,-9.339136704
Nó A9/A10,Nó do Estoril,38.90771835,-9.077247376,38.71805517,-9.39196317
Nó A9/A10,Nó de Alcabideche,38.90771835,-9.077247376,38.72736771,-9.420983178
Nó A9/A10,Nó de Alvide,38.90771835,-9.077247376,38.72736771,-9.420983178
Nó A9/A10,Nó de Cascais,38.90771835,-9.077247376,38.72179904,-9.442793126
Nó A9/A10,Nó do Estádio Nacional 3,38.90771835,-9.077247376,38.70939121,-9.263853108
Nó A9/A10,Nó do Estádio Nacional (A5/A9),38.90771835,-9.077247376,38.71747539,-9.269467602
Nó A9/A10,Nó de Queluz,38.90771835,-9.077247376,38.74240685,-9.275880729
Nó A9/A10,Nó A9/A16,38.90771835,-9.077247376,38.76849891,-9.268702771
Nó A9/A10,Nó Radial da Pontinha,38.90771835,-9.077247376,38.7845551,-9.242929469
Nó A9/A10,Nó Radial de Odivelas,38.90771835,-9.077247376,38.82468012,-9.192526726
Nó A9/A10,Nó A9/A8,38.90771835,-9.077247376,38.85316867,-9.171412221
Nó A9/A10,Nó de Bucelas (Zambujal),38.90771835,-9.077247376,38.86746531,-9.143068282
Nó A9/A10,Nó A9/A10,38.90771835,-9.077247376,38.90771835,-9.077247376
Nó A9/A10,Nó de Alverca,38.90771835,-9.077247376,38.89293583,-9.048121375
Nó de Alverca,Nó Viaduto Duarte Pacheco,38.89293583,-9.048121375,38.72361405,-9.177117052
Nó de Alverca,Nó Cruz das Oliveiras,38.89293583,-9.048121375,38.70798737,-9.339136704
Nó de Alverca,Nó de Monsanto,38.89293583,-9.048121375,38.71960798,-9.209900182
Nó de Alverca,Nó de Miraflores (A5/IC17),38.89293583,-9.048121375,38.7168212,-9.220638205
Nó de Alverca,Nó de Linda-a-Velha,38.89293583,-9.048121375,38.72091034,-9.242324413
Nó de Alverca,Nó Estádio Nacional,38.89293583,-9.048121375,38.71368991,-9.261576695
Nó de Alverca,Nó de Oeiras,38.89293583,-9.048121375,38.71245993,-9.306240464
Nó de Alverca,Nó de Carcavelos,38.89293583,-9.048121375,38.70798737,-9.339136704
Nó de Alverca,Nó do Estoril,38.89293583,-9.048121375,38.71805517,-9.39196317
Nó de Alverca,Nó de Alcabideche,38.89293583,-9.048121375,38.72736771,-9.420983178
Nó de Alverca,Nó de Alvide,38.89293583,-9.048121375,38.72736771,-9.420983178
Nó de Alverca,Nó de Cascais,38.89293583,-9.048121375,38.72179904,-9.442793126
Nó de Alverca,Nó do Estádio Nacional 3,38.89293583,-9.048121375,38.70939121,-9.263853108
Nó de Alverca,Nó do Estádio Nacional (A5/A9),38.89293583,-9.048121375,38.71747539,-9.269467602
Nó de Alverca,Nó de Queluz,38.89293583,-9.048121375,38.74240685,-9.275880729
Nó de Alverca,Nó A9/A16,38.89293583,-9.048121375,38.76849891,-9.268702771
Nó de Alverca,Nó Radial da Pontinha,38.89293583,-9.048121375,38.7845551,-9.242929469
Nó de Alverca,Nó Radial de Odivelas,38.89293583,-9.048121375,38.82468012,-9.192526726
Nó de Alverca,Nó A9/A8,38.89293583,-9.048121375,38.85316867,-9.171412221
Nó de Alverca,Nó de Bucelas (Zambujal),38.89293583,-9.048121375,38.86746531,-9.143068282
Nó de Alverca,Nó A9/A10,38.89293583,-9.048121375,38.90771835,-9.077247376
Nó de Alverca,Nó de Alverca,38.89293583,-9.048121375,38.89293583,-9.048121375
